"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-06 20:00","2025","01","06","20:00","","-5.8","","-8.6","","81","","","M","29","","17","","","M","97.74","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-06 21:00","2025","01","06","21:00","","-6.1","","-8.4","","84","","","M","29","","12","","","M","97.69","","","","-11","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-06 22:00","2025","01","06","22:00","","-6.2","","-8.6","","84","","","M","31","","16","","","M","97.62","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-06 23:00","2025","01","06","23:00","","-6.6","","-8.6","","86","","","M","32","","14","","","M","97.49","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 00:00","2025","01","07","00:00","","-6.4","","-8.3","","86","","","M","25","","12","","","M","97.52","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 01:00","2025","01","07","01:00","","-6.4","","-8.1","","88","","","M","30","","11","","","M","97.44","","","","-11","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 02:00","2025","01","07","02:00","","-6.4","","-8.0","","89","","","M","30","","11","","","M","97.41","","","","-11","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 03:00","2025","01","07","03:00","","-6.3","","-7.8","","89","","","M","31","","15","","","M","97.34","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 04:00","2025","01","07","04:00","","-6.4","","-7.8","","90","","","M","31","","13","","","M","97.25","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 05:00","2025","01","07","05:00","","-6.3","","-7.6","","90","","","M","30","","11","","","M","97.20","","","","-11","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 06:00","2025","01","07","06:00","","-6.1","","-7.5","","90","","","M","31","","14","","","M","97.19","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 07:00","2025","01","07","07:00","","-6.0","","-7.2","","91","","","M","32","","13","","","M","97.15","","","","-11","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 08:00","2025","01","07","08:00","","-6.1","","-7.3","","91","","","M","33","","14","","","M","97.07","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 09:00","2025","01","07","09:00","","-5.7","","-7.2","","89","","","M","34","","20","","","M","97.07","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 10:00","2025","01","07","10:00","","-4.9","","-7.4","","83","","","M","33","","19","","","M","97.06","","","","-11","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 11:00","2025","01","07","11:00","","-4.1","","-7.0","","80","","","M","31","","15","","","M","97.05","","","","-9","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 12:00","2025","01","07","12:00","","-3.4","","-6.5","","79","","","M","33","","16","","","M","96.98","","","","-9","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 13:00","2025","01","07","13:00","","-3.4","","-6.1","","81","","","M","30","","18","","","M","96.95","","","","-9","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 14:00","2025","01","07","14:00","","-3.7","","-5.8","","85","","","M","32","","22","","","M","96.92","","","","-10","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 15:00","2025","01","07","15:00","","-3.6","","-5.4","","87","","","M","33","","18","","","M","96.92","","","","-9","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 16:00","2025","01","07","16:00","","-3.5","","-5.5","","86","","","M","31","","20","","","M","96.95","","","","-10","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 17:00","2025","01","07","17:00","","-3.8","","-5.4","","88","","","M","30","","21","","","M","96.97","","","","-10","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 18:00","2025","01","07","18:00","","-4.0","","-5.2","","91","","","M","31","","23","","","M","97.01","","","","-11","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 19:00","2025","01","07","19:00","","-4.0","","-5.0","","93","","","M","30","","16","","","M","97.07","","","","-10","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 20:00","2025","01","07","20:00","","-3.8","","-4.7","","94","","","M","30","","18","","","M","97.10","","","","-10","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 21:00","2025","01","07","21:00","","-3.6","","-4.4","","94","","","M","30","","22","","","M","97.12","","","","-10","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 22:00","2025","01","07","22:00","","-3.3","","-3.9","","95","","","M","30","","16","","","M","97.13","","","","-9","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-07 23:00","2025","01","07","23:00","","-2.9","","-3.6","","95","","","M","29","","17","","","M","97.16","","","","-8","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 00:00","2025","01","08","00:00","","-2.4","","-3.0","","96","","","M","30","","13","","","M","97.15","","","","-7","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 01:00","2025","01","08","01:00","","-2.1","","-2.7","","95","","","M","30","","20","","","M","97.14","","","","-8","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 02:00","2025","01","08","02:00","","-2.2","","-3.1","","93","","","M","28","","21","","","M","97.14","","","","-8","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 03:00","2025","01","08","03:00","","-2.0","","-3.2","","92","","","M","28","","21","","","M","97.17","","","","-8","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 04:00","2025","01","08","04:00","","-2.0","","-3.6","","89","","","M","28","","22","","","M","97.16","","","","-8","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 05:00","2025","01","08","05:00","","-2.5","","-4.5","","86","","","M","28","","16","","","M","97.18","","","","-8","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 06:00","2025","01","08","06:00","","-2.7","","-4.9","","85","","","M","28","","24","","","M","97.19","","","","-9","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 07:00","2025","01","08","07:00","","-3.1","","-5.3","","84","","","M","27","","29","","","M","97.22","","","","-10","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 08:00","2025","01","08","08:00","","-3.4","","-5.6","","85","","","M","29","","17","","","M","97.19","","","","-9","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 09:00","2025","01","08","09:00","","-3.7","","-6.5","","81","","","M","29","","34","","","M","97.18","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 10:00","2025","01","08","10:00","","-3.6","","-7.0","","77","","","M","28","","27","","","M","97.18","","","","-11","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 11:00","2025","01","08","11:00","","-3.2","","-7.2","","74","","","M","27","","18","","","M","97.10","","","","-9","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 12:00","2025","01","08","12:00","","-3.2","","-7.1","","74","","","M","28","","22","","","M","96.98","","","","-10","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 13:00","2025","01","08","13:00","","-3.8","","-8.1","","72","","","M","29","","30","","","M","96.93","","","","-11","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 14:00","2025","01","08","14:00","","-4.0","","-8.3","","72","","","M","28","","31","","","M","96.86","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 15:00","2025","01","08","15:00","","-4.5","","-8.3","","75","","","M","26","","32","","","M","96.85","","","","-13","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 16:00","2025","01","08","16:00","","-4.8","","-8.4","","76","","","M","27","","29","","","M","96.85","","","","-13","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 17:00","2025","01","08","17:00","","-5.0","","-8.3","","78","","","M","27","","20","","","M","96.84","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 18:00","2025","01","08","18:00","","-5.2","","-8.5","","78","","","M","27","","19","","","M","96.81","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 19:00","2025","01","08","19:00","","-5.4","","-8.4","","79","","","M","25","","18","","","M","96.75","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 20:00","2025","01","08","20:00","","-5.9","","-7.5","","89","","","M","26","","17","","","M","96.71","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 21:00","2025","01","08","21:00","","-6.2","","-7.5","","90","","","M","27","","15","","","M","96.66","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 22:00","2025","01","08","22:00","","-6.4","","-7.6","","91","","","M","27","","16","","","M","96.61","","","","-13","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-08 23:00","2025","01","08","23:00","","-6.5","","-7.6","","92","","","M","27","","15","","","M","96.58","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 00:00","2025","01","09","00:00","","-6.5","","-7.7","","92","","","M","27","","17","","","M","96.53","","","","-13","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 01:00","2025","01","09","01:00","","-6.7","","-8.0","","90","","","M","27","","16","","","M","96.50","","","","-13","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 02:00","2025","01","09","02:00","","-6.5","","-7.8","","90","","","M","27","","16","","","M","96.48","","","","-13","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 03:00","2025","01","09","03:00","","-6.3","","-7.6","","91","","","M","27","","18","","","M","96.48","","","","-13","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 04:00","2025","01","09","04:00","","-6.2","","-7.5","","91","","","M","27","","17","","","M","96.48","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 05:00","2025","01","09","05:00","","-6.2","","-7.4","","91","","","M","28","","17","","","M","96.46","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 06:00","2025","01","09","06:00","","-6.2","","-7.3","","92","","","M","28","","15","","","M","96.45","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 07:00","2025","01","09","07:00","","-6.6","","-7.6","","93","","","M","27","","14","","","M","96.49","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 08:00","2025","01","09","08:00","","-6.0","","-7.1","","92","","","M","27","","15","","","M","96.50","","","","-12","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 09:00","2025","01","09","09:00","","-5.2","","-6.2","","93","","","M","29","","16","","","M","96.52","","","","-11","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 10:00","2025","01","09","10:00","","-3.9","","-4.9","","93","","","M","29","","14","","","M","96.55","","","","-9","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 11:00","2025","01","09","11:00","","-2.3","","-3.7","","91","","","M","30","","17","","","M","96.55","","","","-8","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 12:00","2025","01","09","12:00","","-2.1","","-3.0","","94","","","M","31","","21","","","M","96.51","","","","-8","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 13:00","2025","01","09","13:00","","-1.0","","-1.9","","93","","","M","32","","26","","","M","96.46","","","","-7","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 14:00","2025","01","09","14:00","","-0.9","","-1.8","","93","","","M","31","","22","","","M","96.46","","","","-7","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 15:00","2025","01","09","15:00","","-0.6","","-1.0","","97","","","M","30","","16","","","M","96.49","","","","-5","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 16:00","2025","01","09","16:00","","-0.1","","-1.1","","93","","","M","30","","18","","","M","96.51","","","","-5","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 17:00","2025","01","09","17:00","","-0.3","","-1.0","","95","","","M","29","","18","","","M","96.52","","","","-5","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 18:00","2025","01","09","18:00","","-0.4","","-0.9","","97","","","M","30","","22","","","M","96.53","","","","-6","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 19:00","2025","01","09","19:00","","0.0","","-0.3","","97","","","M","32","","27","","","M","96.56","","","","-6","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 20:00","2025","01","09","20:00","","0.2","","-0.1","","98","","","M","32","","28","","","M","96.60","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 21:00","2025","01","09","21:00","","0.2","","-0.1","","98","","","M","32","","26","","","M","96.67","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 22:00","2025","01","09","22:00","","0.2","","-0.2","","97","","","M","33","","26","","","M","96.71","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-09 23:00","2025","01","09","23:00","","0.2","","-0.2","","97","","","M","33","","28","","","M","96.76","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 00:00","2025","01","10","00:00","","0.3","","-0.2","","97","","","M","33","","30","","","M","96.78","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 01:00","2025","01","10","01:00","","0.2","","-0.2","","97","","","M","32","","31","","","M","96.83","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 02:00","2025","01","10","02:00","","0.2","","-0.4","","96","","","M","33","","30","","","M","96.88","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 03:00","2025","01","10","03:00","","0.2","","-0.4","","96","","","M","33","","31","","","M","96.95","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 04:00","2025","01","10","04:00","","0.1","","-0.3","","97","","","M","33","","31","","","M","96.98","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 05:00","2025","01","10","05:00","","0.1","","-0.3","","97","","","M","33","","32","","","M","97.04","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 06:00","2025","01","10","06:00","","0.2","","-0.5","","95","","","M","33","","37","","","M","97.09","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 07:00","2025","01","10","07:00","","0.0","","-0.9","","94","","","M","34","","32","","","M","97.19","","","","-7","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 08:00","2025","01","10","08:00","","-0.2","","-0.7","","97","","","M","33","","37","","","M","97.29","","","","-7","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 09:00","2025","01","10","09:00","","-0.3","","-0.6","","98","","","M","33","","35","","","M","97.41","","","","-7","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 10:00","2025","01","10","10:00","","-0.3","","-0.6","","98","","","M","33","","35","","","M","97.48","","","","-7","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 11:00","2025","01","10","11:00","","-0.2","","-0.8","","96","","","M","34","","35","","","M","97.52","","","","-7","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 12:00","2025","01","10","12:00","","0.3","","-1.2","","90","","","M","34","","41","","","M","97.50","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 13:00","2025","01","10","13:00","","-0.1","","-1.2","","93","","","M","34","","41","","","M","97.53","","","","-8","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 14:00","2025","01","10","14:00","","0.0","","-1.3","","91","","","M","33","","37","","","M","97.62","","","","-7","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 15:00","2025","01","10","15:00","","0.1","","-1.1","","92","","","M","34","","33","","","M","97.73","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 16:00","2025","01","10","16:00","","0.2","","-2.0","","85","","","M","34","","31","","","M","97.87","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 17:00","2025","01","10","17:00","","0.2","","-2.3","","84","","","M","33","","34","","","M","98.02","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-01-10 18:00","2025","01","10","18:00","","0.1","","-2.1","","85","","","M","34","","27","","","M","98.11","","","","","","NA"
